amount_usd,currency,merchant_name,country,log_amount,velocity_10m,high_value,very_high_value,suspicious_merchant,off_hours,new_device,ip_risk,non_ng_context,is_risky
68.5,USD,Spotify,NG,4.2414,4.0,0.0,0.0,0.0,0.0,1.0,0.45,0.0,1
34.99,EUR,Netflix,NG,3.5833,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31.42,EUR,Amazon,NG,3.4787,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1672.46,GBP,Shopify Merchant,RU,7.4227,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
11.53,EUR,Stripe Demo Store,NG,2.5284,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53.12,USD,Shopify Merchant,NG,3.9912,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
367.19,USD,Shopify Merchant,NG,5.9086,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
46.35,GBP,Shopify Merchant,NG,3.8576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
41.51,EUR,Spotify,NG,3.7497,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
29.01,EUR,Netflix,NG,3.4014,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11.1,GBP,Amazon,NG,2.493,2.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0
40.31,USD,Apple,RU,3.7211,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
9.29,GBP,Shopify Merchant,NG,2.3314,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
8.61,USD,Netflix,NG,2.2625,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
6458.11,GBP,Netflix,NG,8.7732,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1808.22,USD,Spotify,NG,7.5007,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
19.29,EUR,Amazon,CN,3.0103,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
21.55,EUR,Netflix,NG,3.1159,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19.87,EUR,Spotify,NG,3.0383,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9.13,GBP,Apple,NG,2.3159,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.56,EUR,Apple,NG,2.6071,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
13.01,GBP,Netflix,NG,2.6398,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.51,GBP,XXX Test Casino,NG,2.1413,5.0,0.0,0.0,1.0,0.0,1.0,0.45,0.0,0
14.11,USD,Amazon,NG,2.7155,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.42,GBP,Amazon,NG,2.344,1.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0
1625.31,EUR,Apple,NG,7.3941,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2303.8,EUR,Stripe Demo Store,NG,7.7428,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
8.12,USD,Amazon,NG,2.2106,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
16.32,EUR,Spotify,NG,2.8518,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
73.64,USD,Gambling Anonymous Hub,US,4.3127,1.0,0.0,0.0,1.0,0.0,0.0,0.45,1.0,0
704.3,GBP,Shopify Merchant,NG,6.5586,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
27.08,USD,Apple,DE,3.3349,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
21.63,GBP,Stripe Demo Store,NG,3.1191,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
43.16,GBP,Spotify,NG,3.7879,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3497.12,GBP,Dark Web Market,NG,8.16,2.0,1.0,1.0,1.0,0.0,1.0,0.45,0.0,1
14.85,EUR,Dark Web Market,NG,2.7633,1.0,0.0,0.0,1.0,0.0,1.0,0.45,0.0,0
21.05,USD,Spotify,NG,3.0932,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
21.26,USD,Stripe Demo Store,NG,3.1029,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18.84,GBP,Amazon,RU,2.9875,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
7.98,USD,Amazon,NG,2.1947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47.95,GBP,Netflix,DE,3.8908,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
42.37,GBP,Apple,US,3.7698,1.0,0.0,0.0,0.0,0.0,1.0,0.45,1.0,1
9.67,EUR,Spotify,NG,2.3675,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16.27,USD,Dark Web Market,NG,2.8491,1.0,0.0,0.0,1.0,0.0,1.0,0.45,0.0,1
1029.16,EUR,Apple,NG,6.9375,4.0,1.0,0.0,0.0,0.0,0.0,0.45,0.0,1
8.94,USD,Amazon,NG,2.2965,3.0,0.0,0.0,0.0,0.0,1.0,0.45,0.0,0
5.44,GBP,Apple,NG,1.8621,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12.56,EUR,Stripe Demo Store,NG,2.6072,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.65,EUR,Apple,CN,2.8125,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
7.32,GBP,Spotify,CN,2.1191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
8308.32,USD,Dark Web Market,NG,9.0251,3.0,1.0,1.0,1.0,1.0,1.0,0.45,0.0,1
45.33,GBP,Spotify,NG,3.8358,10.0,0.0,0.0,0.0,0.0,1.0,0.45,0.0,1
2248.04,USD,Shopify Merchant,US,7.7183,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1
18.38,USD,Shopify Merchant,NG,2.9643,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
5.54,USD,Gambling Anonymous Hub,NG,1.8777,2.0,0.0,0.0,1.0,0.0,0.0,0.45,0.0,1
33.15,EUR,Apple,US,3.5307,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
22.25,USD,Amazon,RU,3.1464,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
27.03,GBP,Stripe Demo Store,NG,3.3334,2.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,1
77.89,USD,Shopify Merchant,NG,4.368,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
11.28,EUR,Netflix,NG,2.5076,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
5.0,USD,Spotify,NG,1.7918,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
9.61,EUR,Spotify,NG,2.3616,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1890.97,GBP,Stripe Demo Store,NG,7.5454,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20.47,GBP,Amazon,CN,3.0665,2.0,0.0,0.0,0.0,0.0,0.0,0.45,1.0,1
8.58,GBP,Gambling Anonymous Hub,NG,2.2593,1.0,0.0,0.0,1.0,0.0,1.0,0.45,0.0,0
7.43,GBP,Amazon,RU,2.1324,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
15.67,GBP,Netflix,NG,2.8136,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.4,EUR,Shopify Merchant,NG,2.2403,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.92,GBP,Amazon,NG,3.3984,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.06,USD,Stripe Demo Store,NG,2.7763,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
7625.37,EUR,Netflix,NG,8.9394,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
11.81,USD,Apple,NG,2.5505,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
24.15,USD,Spotify,NG,3.2248,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
20.69,USD,Shopify Merchant,US,3.077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
23.14,GBP,Spotify,NG,3.1837,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
22.78,EUR,Amazon,NG,3.169,1.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0
19.1,EUR,Apple,US,3.0005,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
9.75,EUR,Netflix,NG,2.3745,1.0,0.0,0.0,0.0,0.0,1.0,0.45,0.0,0
12.05,EUR,Amazon,NG,2.5685,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15.24,EUR,Amazon,NG,2.7873,1.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0
4059.14,USD,Amazon,NG,8.309,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
7.81,USD,Stripe Demo Store,NG,2.1763,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
14.98,USD,Apple,NG,2.7713,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6604.64,EUR,Wallet Drain Services,NG,8.7957,1.0,1.0,1.0,1.0,1.0,1.0,0.45,0.0,1
16.24,EUR,Stripe Demo Store,CN,2.8474,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
42.6,EUR,Shopify Merchant,NG,3.775,2.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,1
16.18,USD,Shopify Merchant,NG,2.844,1.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0
1332.65,GBP,Amazon,US,7.1957,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
35.53,GBP,Amazon,RU,3.598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
71.34,USD,Netflix,US,4.2814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3038.41,USD,Wallet Drain Services,NG,8.0194,4.0,1.0,1.0,1.0,0.0,1.0,0.45,0.0,1
18.25,USD,Netflix,NG,2.9577,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7416.1,GBP,Dark Web Market,NG,8.9115,6.0,1.0,1.0,1.0,0.0,0.0,0.45,0.0,1
743.56,GBP,Stripe Demo Store,NG,6.6128,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7478.45,EUR,Gambling Anonymous Hub,NG,8.9199,1.0,1.0,1.0,1.0,0.0,0.0,0.45,0.0,1
11.1,USD,Amazon,NG,2.4931,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38.69,EUR,Shopify Merchant,NG,3.6811,4.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,1
23.21,EUR,Amazon,NG,3.1868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
19.46,GBP,Apple,US,3.0187,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
8.25,GBP,Gambling Anonymous Hub,NG,2.2246,2.0,0.0,0.0,1.0,1.0,0.0,0.45,0.0,1
4145.85,GBP,Amazon,DE,8.3301,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
5.34,EUR,Stripe Demo Store,NG,1.8465,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
13.37,EUR,Shopify Merchant,NG,2.665,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13.54,EUR,Amazon,NG,2.6771,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
24.55,USD,Spotify,NG,3.2408,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
74.88,USD,Netflix,NG,4.3292,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
29.97,EUR,Netflix,NG,3.4332,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
930.32,GBP,Stripe Demo Store,NG,6.8366,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
31.55,EUR,Stripe Demo Store,NG,3.4828,2.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,1
44.15,GBP,Amazon,NG,3.8099,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
73.7,GBP,Spotify,US,4.3135,4.0,0.0,0.0,0.0,0.0,0.0,0.45,1.0,0
12.03,EUR,Apple,DE,2.5675,1.0,0.0,0.0,0.0,0.0,1.0,0.45,1.0,0
640.49,GBP,Amazon,NG,6.4638,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1390.6,GBP,Apple,NG,7.2382,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
20.03,EUR,Spotify,NG,3.0461,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2183.49,USD,Stripe Demo Store,NG,7.6891,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16.88,EUR,Spotify,US,2.8835,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
13.23,GBP,Amazon,NG,2.6555,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1357.41,GBP,Spotify,NG,7.2141,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
9.3,GBP,Gambling Anonymous Hub,NG,2.3322,1.0,0.0,0.0,1.0,0.0,0.0,0.45,0.0,0
32.48,USD,Gambling Anonymous Hub,NG,3.5108,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
28.99,GBP,Netflix,NG,3.4009,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6.65,EUR,Amazon,US,2.0348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
11.23,USD,Netflix,NG,2.5038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.63,EUR,Spotify,NG,2.6123,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
29.82,EUR,Amazon,NG,3.4282,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.53,EUR,Apple,DE,2.8055,1.0,0.0,0.0,0.0,1.0,1.0,0.45,1.0,1
988.01,USD,Spotify,NG,6.8967,2.0,1.0,0.0,0.0,0.0,1.0,0.45,0.0,1
7.24,USD,Amazon,RU,2.109,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4854.77,USD,Anonymous Crypto Mix,RU,8.4879,1.0,1.0,1.0,1.0,1.0,1.0,0.45,1.0,0
21.11,USD,Spotify,DE,3.0961,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
28.48,USD,Spotify,NG,3.3838,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13.76,USD,Amazon,NG,2.6917,2.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,1
1269.22,USD,Apple,NG,7.1469,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
76.62,GBP,XXX Test Casino,NG,4.3518,8.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
1672.65,EUR,Netflix,US,7.4228,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
24.41,EUR,Amazon,NG,3.2352,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.6,GBP,Shopify Merchant,DE,2.2619,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
15.13,EUR,Apple,NG,2.7805,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
12.85,USD,Spotify,NG,2.6283,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10.07,GBP,Apple,DE,2.4045,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20.59,USD,Netflix,NG,3.0722,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5.0,USD,Stripe Demo Store,CN,1.7918,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16.11,EUR,Apple,DE,2.8394,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
18.86,USD,Shopify Merchant,RU,2.9885,1.0,0.0,0.0,0.0,0.0,0.0,0.45,1.0,1
7.76,EUR,Apple,NG,2.1698,1.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0
57.93,USD,Shopify Merchant,DE,4.0764,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
13.25,EUR,Amazon,NG,2.6566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17.01,USD,Shopify Merchant,NG,2.8909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13.27,EUR,Gambling Anonymous Hub,NG,2.6581,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
18.97,EUR,Netflix,NG,2.9943,1.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,1
602.61,GBP,Apple,NG,6.4029,8.0,1.0,0.0,0.0,0.0,1.0,0.45,0.0,1
113.42,USD,Dark Web Market,DE,4.7399,1.0,0.0,0.0,1.0,0.0,1.0,0.45,1.0,1
33.85,USD,Amazon,NG,3.5511,5.0,0.0,0.0,0.0,0.0,1.0,0.45,0.0,1
1611.12,EUR,Netflix,NG,7.3853,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
66.79,EUR,Netflix,RU,4.2164,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
23.91,EUR,Apple,CN,3.2152,2.0,0.0,0.0,0.0,0.0,1.0,0.45,1.0,1
5422.03,GBP,Stripe Demo Store,DE,8.5984,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0
4598.07,EUR,Stripe Demo Store,RU,8.4336,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
22.22,EUR,Stripe Demo Store,US,3.1448,1.0,0.0,0.0,0.0,1.0,1.0,0.45,1.0,0
25.67,EUR,Spotify,NG,3.2835,5.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,1
5.61,USD,Stripe Demo Store,NG,1.889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8378.02,EUR,Apple,NG,9.0335,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
5599.55,EUR,Dark Web Market,NG,8.6306,1.0,1.0,1.0,1.0,0.0,1.0,0.45,0.0,1
6.44,GBP,Netflix,NG,2.0067,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
22.99,GBP,Apple,NG,3.1776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.21,USD,Spotify,RU,2.3232,1.0,0.0,0.0,0.0,0.0,0.0,0.45,1.0,1
19.99,USD,Amazon,NG,3.0438,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
22.13,GBP,Apple,CN,3.1411,1.0,0.0,0.0,0.0,0.0,1.0,0.45,1.0,1
22.83,EUR,Shopify Merchant,NG,3.171,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.67,USD,Stripe Demo Store,NG,2.4567,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37.68,USD,Apple,CN,3.6553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
18.87,EUR,Stripe Demo Store,NG,2.9892,6.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0
27.35,GBP,Spotify,NG,3.3447,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
8.69,USD,Stripe Demo Store,NG,2.2714,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
17.73,EUR,Apple,NG,2.93,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2952.27,GBP,Shopify Merchant,NG,7.9907,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1
39.61,GBP,Netflix,NG,3.7041,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
11.49,GBP,Amazon,NG,2.5253,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
13.71,USD,Amazon,DE,2.6885,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
10.05,GBP,Apple,NG,2.4027,1.0,0.0,0.0,0.0,1.0,0.0,0.45,0.0,0
12.69,GBP,Shopify Merchant,NG,2.6164,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
7.54,EUR,Stripe Demo Store,NG,2.1451,4.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,1
18.23,EUR,Spotify,NG,2.9567,1.0,0.0,0.0,0.0,0.0,1.0,0.45,0.0,0
31.29,USD,Apple,NG,3.4747,3.0,0.0,0.0,0.0,0.0,1.0,0.45,0.0,1
11.59,GBP,Spotify,NG,2.5332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18.85,EUR,Amazon,NG,2.9883,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
17.21,GBP,Amazon,NG,2.9021,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
42.04,USD,Apple,NG,3.7621,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
13.09,USD,Netflix,NG,2.6455,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.43,EUR,Amazon,NG,2.6692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.11,USD,Netflix,US,2.494,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
9.06,GBP,Amazon,NG,2.3085,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
29.09,USD,Apple,NG,3.4042,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5026.11,USD,Stripe Demo Store,NG,8.5226,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
5809.45,USD,Apple,NG,8.6674,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
3257.25,GBP,XXX Test Casino,NG,8.0889,2.0,1.0,1.0,1.0,1.0,1.0,0.45,0.0,1
51.03,USD,Stripe Demo Store,DE,3.9519,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
6.34,EUR,Spotify,US,1.994,1.0,0.0,0.0,0.0,0.0,0.0,0.45,1.0,1
31.61,GBP,Shopify Merchant,NG,3.4846,5.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,1
23.52,USD,Apple,NG,3.1996,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
14.54,EUR,Amazon,NG,2.7434,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
25.26,GBP,XXX Test Casino,NG,3.2682,4.0,0.0,0.0,1.0,0.0,1.0,0.45,0.0,1
6.0,USD,Shopify Merchant,NG,1.9457,4.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,1
55.92,EUR,Shopify Merchant,NG,4.0416,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
28.8,GBP,Amazon,NG,3.3946,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.96,EUR,Stripe Demo Store,NG,2.4817,1.0,0.0,0.0,0.0,0.0,1.0,0.45,0.0,0
13.33,EUR,XXX Test Casino,NG,2.6625,3.0,0.0,0.0,1.0,1.0,0.0,0.45,0.0,0
1194.11,USD,Amazon,NG,7.086,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
16.12,USD,Netflix,CN,2.8404,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
14.33,USD,Shopify Merchant,NG,2.7296,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
7.94,GBP,Shopify Merchant,US,2.191,1.0,0.0,0.0,0.0,0.0,0.0,0.45,1.0,0
34.59,USD,Amazon,NG,3.5722,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
49.1,GBP,Dark Web Market,NG,3.9139,3.0,0.0,0.0,1.0,0.0,1.0,0.45,0.0,1
19.7,USD,Amazon,NG,3.0304,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
16.22,EUR,Apple,NG,2.8459,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
27.23,GBP,Apple,NG,3.3405,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
19.81,EUR,Stripe Demo Store,NG,3.0355,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4603.35,GBP,Spotify,CN,8.4348,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
12.72,USD,Amazon,CN,2.6188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
16.32,EUR,Apple,NG,2.852,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
23.9,EUR,Amazon,NG,3.2147,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
20.22,EUR,Amazon,NG,3.0548,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
23.27,EUR,Amazon,NG,3.1893,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6.91,GBP,Netflix,NG,2.0678,2.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,1
1667.78,EUR,Spotify,NG,7.4198,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
20.13,GBP,Netflix,NG,3.0509,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
119.93,EUR,Netflix,US,4.7952,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
15.31,USD,Apple,NG,2.7919,1.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0
1244.97,EUR,Netflix,CN,7.1277,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
1441.49,GBP,Shopify Merchant,US,7.2741,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
5036.68,EUR,Gambling Anonymous Hub,NG,8.5247,3.0,1.0,1.0,1.0,0.0,1.0,0.45,0.0,1
19.16,GBP,Apple,RU,3.0035,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
10.07,USD,Gambling Anonymous Hub,NG,2.4039,5.0,0.0,0.0,1.0,0.0,1.0,0.45,0.0,1
58.54,GBP,Stripe Demo Store,NG,4.0867,1.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0
1657.39,USD,Netflix,NG,7.4136,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
27.09,USD,Netflix,NG,3.3352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.42,EUR,Shopify Merchant,NG,2.7356,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
17.59,EUR,Stripe Demo Store,NG,2.9228,2.0,0.0,0.0,0.0,0.0,1.0,0.45,0.0,0
7.41,GBP,Stripe Demo Store,CN,2.1298,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
51.43,EUR,Spotify,NG,3.9594,1.0,0.0,0.0,0.0,0.0,1.0,0.45,0.0,0
16.54,GBP,Amazon,NG,2.8643,2.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0
8.58,EUR,Shopify Merchant,DE,2.2597,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
696.37,EUR,Apple,NG,6.5473,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14.11,USD,Stripe Demo Store,US,2.7156,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
532.96,EUR,Apple,DE,6.2803,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
36.2,GBP,Spotify,NG,3.6162,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
